"","GSE123582_F1, sedentary ; F1, sedentary "
"13508",0.00344410990172919
"13511",0.0423419693360768
"13516",0.0812782048233644
"13518",0.00924727197568316
"13521",0.0191386587710998
"13524",0.0640301095037522
"13527",0.00310719749298659
"13528",0.00220414820692543
"13537",0.0331668953115653
"13542",0.00272119946158955
"13543",0.00570102904639246
"13544",0.00265367823057016
"13548",0.0017410050089268
"13549",0.00214447974834376
"13555",0.015625
"13557",0.0030045143034273
"13559",0.00492735360990804
"13560",0.00835846542255799
"13589",0.00170923970283358
"13590",0.0336391817737243
"13591",0.0330900050315082
"13592",0.269367370657347
"13593",0.130926344441808
"13595",0.00699190137698851
"13599",0.237247027088383
"13601",0.0596585543647269
"13603",0.071471444430672
"13605",0.0623592790637496
"13607",0.00611147067873399
"13608",0.169959355096938
"13609",0.00524226444993667
"13610",0.00615202974589268
"13611",0.0948831512255363
"13612",0.00725230987093958
"13614",0.048995076379245
"13616",0.0315175131363149
"13617",0.0124614286390533
"13618",0.00718690514961806
"13619",0.00211210244657992
"13626",0.00443995850534647
"13631",0.00310592314692266
"13636",0.00997227998561098
"13637",0.0104672309656368
"13638",0.00537649299541892
"13639",0.0930059992988615
"13640",0.0265444196198489
"13641",0.00616436273979382
"13642",0.0166371617516355
"13643",0.00492115189995629
"13644",0.0181487822756486
"13645",0.0343844568220692
"13649",0.0221927401612037
"13650",0.0100698620038156
"13653",0.0512637949448202
"13654",0.85172260731443
"13655",0.0036381960191484
"13656",0.0568011464867293
"13660",0.00725366084606613
"13661",1.160773164503
"13663",0.00270349700041963
"13664",0.0023728959428957
"13665",0.0019534088062206
"13666",0.00556151804147124
"13667",0.00382564293783519
"13669",0.00100898859967368
"13680",0.00346895393479241
"13681",0.00331471604130403
"13682",0.00253700949200743
"13684",0.00203223009678371
"13685",0.0127603884114759
"13688",0.00170963879108929
"13690",0.00197337348789896
"13709",0.0115675354849321
"13710",0.511995841734663
"13711",0.0774323880177619
"13712",0.00324363379654852
"13713",0.00587927540696172
"13714",0.0114096090870773
"13716",0.00323832799830212
"13717",0.065012223247587
"13722",0.00590881692365536
"13723",0.0422430382087173
"13726",0.00343706247597564
"13728",0.00190784087579111
"13730",0.0287344478921409
"13731",0.0136833826639115
"13732",0.126535712000797
"13733",0.0328429991668961
"13796",0.00841665706982563
"13797",0.00820652774270925
"13798",0.992607581108262
"13799",0.0309242840707904
"13800",0.00220128072809157
"13803",0.00319551431614544
"13804",0.0125253808567326
"13805",0.0151318314498189
"13806",0.00570483131467698
"13808",0.011286206497861
"13809",0.0153778533954088
"13813",0.383755570788393
"13819",0.00590002100399076
"13821",0.00181259045280486
"13822",0.0035335106656285
"13823",0.00257854795368442
"13824",0.00822606814494321
"13829",0.00204537500159663
"13830",0.00586708934564482
"13831",0.00382513269092103
