"","GSE123582_F1, sedentary ; F1, sedentary "
"13655",0.0603174603174603
"13656",0.238329911019849
"13660",0.0851684263448969
"13661",1.07739183424741
"13663",0.0519951632406288
"13664",0.0487123797704003
"13665",0.0441973846083747
"13666",0.0745755860953921
"13667",0.0618517820101829
"13669",0.031764580898757
"13680",0.0588978262314698
"13681",0.0575735706839868
"13682",0.0503687352631315
"13684",0.0450802628295766
"13685",0.112961889199304
"13688",0.0413477785508399
"13690",0.0444226686264903
"13709",0.107552477818654
"13710",0.715538847117794
"13711",0.278266756939743
"13712",0.0569529085872576
"13713",0.0766764331914423
"13714",0.106815771715029
"13716",0.0569063089499057
"13717",0.254974946313529
"13722",0.0768688293370945
"13723",0.205531112507857
"13726",0.0586264656616415
"13728",0.0436788378484492
"13730",0.169512382710352
"13731",0.116975991827005
"13732",0.355718585402558
"13733",0.181226375472491
"13796",0.0917423406602733
"13797",0.0905898876404494
"13798",0.996296934205994
"13799",0.175853018372703
"13800",0.0469178082191781
"13803",0.0565288803722967
"13804",0.111916847957457
"13805",0.12301150942013
"13806",0.075530333738684
"13808",0.106236559139785
"13809",0.124007473143391
"13813",0.619480081026334
"13819",0.0768115942028985
"13821",0.0425745282158811
"13822",0.0594433399602386
"13823",0.0507794048181389
"13824",0.0906976744186047
"13829",0.045225822287678
"13830",0.0765969277820254
"13831",0.0618476571174772
"13835",0.360836843195471
"13836",0.176262960511802
"13837",0.111900172466268
"13838",0.0737886365499713
"13839",0.087801717155354
"13840",0.116738386847622
"13841",0.0900605449041372
"13842",0.264290209990273
"13844",0.0845682989690722
"13845",0.0675356781660861
"13846",0.146802875520242
"13848",0.0610079575596817
"13849",0.200192184497117
"13850",0.0769031813087335
"13852",0.084664005322688
"13853",0.050880626223092
"13854",0.0642501288438413
"13855",0.0473684210526316
"13857",0.176074363464906
"13858",0.043360433604336
"13859",0.0557491289198606
"13860",0.0627161082627876
"13861",0.261105409763964
"13864",0.0696418419556566
"13865",0.0728574167572059
"13866",0.127914303717706
"13867",0.0959831588529813
"13869",0.158819224201025
"13870",0.0695899624886819
"13871",0.0608565524121713
"13872",0.0488095238095238
"13875",0.0714391071340774
