"","GSE184615_enrichment"
"12568",0.00515123506595555
"12569",0.00284444444444445
"12570",0.0131875208494705
"12571",0.0474949119053557
"12572",0.00342927981738835
"12575",0.0539345233173833
"12576",0.00809460889237879
"12577",0.191006395313095
"12579",0.230938746693932
"12580",0.0382158403527616
"12581",0.00546272270576086
"12583",0.00820908968064502
"12585",0.100535395597858
"12587",0.113671727312976
"12589",0.00426523435740143
"12593",0.00703534301229157
"12606",0.0270144882607114
"12607",0.00535395597858417
"12608",0.0575174278930383
"12609",0.0529894249052085
"12611",0.00701057458738903
"12614",0.0102291783860111
"12615",0.067275390625
"12616",0.012844647360663
"12617",0.00556916907997327
"12626",0.00827594521604938
"12628",0.0305176137044434
"12631",0.00370394383756165
"12632",0.00425042462764186
"12633",0.0102001379982963
"12638",0.303118293144805
"12642",2.73184763260947
"12648",0.00747691828402674
"12649",0.125411430105837
"12651",0.0148086940900432
"12652",0.00528398582797099
"12653",0.0105442825839437
"12654",0.0278243652375656
"12655",0.610914392545366
"12659",0.201881915659947
"12660",0.00784394930473637
"12661",0.00518034146040751
"12662",0.00354767933930321
"12663",0.0148547798955912
"12667",0.0180161924636341
"12669",0.0123456790123457
"12671",0.00328742579733152
"12672",0.0257960875993867
"12675",0.00920062480749426
"12683",0.0380195684391027
"12684",0.0981584243673463
"12695",0.0176684003669907
"12696",0.00868174644504262
"12700",0.080791708422891
"12702",0.123171108129453
"12703",0.23611386629637
"12704",0.0606832096831613
"12705",0.313167571507831
"12709",0.0118133895498944
"12716",0.00492861307788421
"12721",0.00660732344438449
"12722",0.440143453261418
"12723",0.189566362607353
"12724",0.00623432748517048
"12725",0.00225575420260546
"12727",0.00383402505535374
"12728",0.0142720324596613
"12729",0.00544020774661471
"12737",0.1907289304061
"12738",2.11013199325586
"12741",0.0302022626181571
"12745",0.0138821605098855
"12747",0.0360071610462934
"12748",0.0186721191312064
"12750",0.0167144985060389
"12751",0.011645359971016
"12752",0.0247374070495662
"12753",0.00281974743139348
"12757",0.00403611363115575
"12759",0.00795358005102793
"12763",0.403438115400207
"12764",0.0037106216823797
"12767",0.0346398861448002
"12768",0.306640884848034
"12769",0.527159859577963
"12772",0.473036020657599
"12774",0.0192379527613844
"12777",0.269963043315857
"12778",0.0178652451871125
"12785",0.00392838003400366
"12793",0.00588452343033633
"12794",0.0101817330200281
"12795",0.0226923200740462
"12796",0.497624270057866
"12797",0.254401754445603
"12798",0.0382592656781775
"12799",0.0360730638801687
"12801",0.00628006238063722
"12802",0.340522334933299
"12803",0.0862548912456462
"12804",0.0174750081419313
"12805",0.0024225410162477
"12807",0.00549352984659489
"12808",0.0840820071672322
"12810",0.174166082132402
"12812",0.00783490457748721
"12813",0.343638525564804
"12814",0.0589320326318026
"12815",0.00899028205403822
