"","GSE1833_environmental enrichment"
"116677",0.00391999229369813
"116679",0.0043241898045753
"116681",0.00505118294567163
"116682",0.00344667797687662
"116683",0.00218712831152761
"116684",0.0154089486280916
"116685",0.0022641219840672
"116686",0.00834174113087918
"116687",0.00526558125536318
"116689",0.0074330668826735
"116690",0.00319360281872579
"116691",0.00511858830889238
"116692",0.001733036988454
"116693",0.00332641055251675
"116694",0.00303036299868146
"116695",0.00254635761912228
"116696",0.00259715478871075
"116697",0.00732222243044754
"116698",0.00259253970945573
"116699",0.00196594448795966
"116700",0.00418802424495668
"116711",0.00224767925750698
"116717",0.00185991092770323
"116718",0.00312927473481794
"116720",0.00341963531636554
"116721",0.00237953599048186
"116722",0.00235715168823936
"116723",0.0132988719185282
"116724",0.00640984587165237
"116725",0.0156644381495466
"116726",0.00165350680094402
"116728",0.00217186500856762
"116743",0.00635808047553674
"116744",0.00535894506324467
"116745",0.00228687389408045
"116777",0.00297744318853437
"116831",0.00347386513117888
"116839",0.00927832858439666
"116967",0.0141262242418414
"116996",0.00346489148009324
"117016",0.00778799795844674
"117017",0.00296017968531533
"117018",0.00522799584998148
"117019",0.00877819503581497
"117020",0.00531429215102699
"117021",0.00254173887760913
"117022",0.00239873932211556
"117023",0.00252672756876719
"117024",0.00375947168236187
"117026",0.0035912746787184
"117027",0.00383236432443343
"117028",0.00349429287499715
"117029",0.00809896495543664
"117030",0.00229708627546465
"117033",0.00384050783574688
"117034",0.00444862057242124
"117035",0.00278221631485171
"117036",0.00243435180872714
"117037",0.00170440198636478
"117038",0.00406544530026384
"117039",0.00304947909535963
"117041",0.00282124825628286
"117042",0.00238354362933487
"117044",0.00247590375504679
"117045",0.0032317906649514
"117048",0.00359819503637833
"117049",0.0029476855028651
"117051",0.00213002402443827
"117052",0.00293362368346599
"117054",0.00443365286922991
"117055",0.00484697965069701
"117056",0.00755288488951145
"117057",0.00866205520375796
"117059",0.00415807167723558
"117061",0.00378185257454313
"117063",0.00682081660899654
"117064",0.00238278616731397
"117088",0.00464223804400082
"117089",0.00172516121025313
"117092",0.00288153660067814
"117096",0.00986532140248356
"117098",0.00167642800567334
"117099",0.00467723659068128
"117100",0.00561228205980952
"117101",0.00392484219986307
